date,total_pc,index_pc,etp_pc,equity_pc,vix
2015-10-29,0.86,1.02,1.17,0.56,14.61
2015-10-30,0.95,1.69,0.92,0.59,15.07
2015-11-02,0.88,1.03,1.29,0.58,14.15
2015-11-03,0.95,1.12,1.21,0.71,14.54
2015-11-04,1.0,0.89,2.14,0.73,15.51
2015-11-05,1.06,1.5,1.95,0.63,15.05
2015-11-06,1.04,1.35,1.39,0.66,14.33
2015-11-09,1.1,1.24,1.59,0.76,16.52
2015-11-10,1.0,0.99,2.02,0.8,15.29
2015-11-11,0.88,1.15,1.58,0.59,16.06
2015-11-12,1.22,1.52,1.73,0.83,18.37
2015-11-13,1.16,1.06,1.65,0.98,20.08
2015-11-16,0.88,0.82,1.48,0.71,18.16
2015-11-17,0.88,0.87,1.04,0.83,18.84
2015-11-18,1.02,1.27,1.35,0.72,16.85
2015-11-19,0.95,1.04,1.27,0.79,16.99
2015-11-20,0.94,1.43,0.87,0.67,15.47
2015-11-23,1.03,1.47,1.34,0.6,15.62
2015-11-24,1.06,1.25,1.63,0.67,15.93
2015-11-25,1.04,1.53,1.06,0.65,15.19
2015-11-27,1.12,1.4,1.05,0.76,15.12
2015-11-30,1.17,1.26,2.36,0.65,16.13
2015-12-01,1.07,1.27,1.54,0.61,14.67
2015-12-02,1.04,1.24,1.37,0.67,15.91
2015-12-03,1.12,1.12,1.42,0.9,18.11
2015-12-04,0.9,1.05,1.04,0.61,14.81
2015-12-07,1.01,1.09,1.2,0.83,15.84
2015-12-08,1.08,0.95,1.61,0.96,17.6
2015-12-09,0.93,1.0,1.13,0.66,19.61
2015-12-10,1.25,1.47,1.72,0.72,19.34
2015-12-11,1.08,0.92,1.67,0.92,24.39
2015-12-14,0.91,1.07,1.38,0.57,22.73
2015-12-15,0.88,1.03,0.95,0.66,20.95
2015-12-16,0.75,0.77,1.06,0.54,17.86
2015-12-17,0.98,1.19,0.98,0.77,18.94
2015-12-18,1.03,1.56,1.01,0.77,20.7
2015-12-21,0.84,1.51,0.62,0.64,18.7
2015-12-22,0.92,1.32,0.9,0.56,16.6
2015-12-23,0.84,1.32,0.67,0.56,15.57
2015-12-24,0.92,1.65,0.75,0.57,15.74
2015-12-28,1.31,1.55,1.14,1.21,16.91
2015-12-29,0.82,1.09,0.83,0.54,16.08
2015-12-30,1.0,1.63,1.07,0.59,17.29
2015-12-31,1.04,1.59,0.88,0.69,18.21
2016-01-04,1.08,1.19,1.32,0.8,20.7
2016-01-05,1.0,1.14,1.61,0.65,19.34
2016-01-06,1.03,1.13,1.44,0.7,20.59
2016-01-07,1.38,1.54,1.86,0.89,24.99
2016-01-08,1.34,1.56,1.62,0.93,27.01
2016-01-11,1.13,0.99,1.86,0.94,24.3
2016-01-12,1.02,1.23,0.95,0.86,22.47
2016-01-13,1.2,1.3,1.41,0.91,25.22
2016-01-14,1.02,1.03,1.63,0.82,23.95
2016-01-15,1.52,1.1,3.06,1.14,27.02
2016-01-19,0.9,0.93,1.48,0.62,26.05
2016-01-20,1.18,1.33,1.76,0.59,27.59
2016-01-21,1.1,1.32,1.34,0.69,26.69
2016-01-22,1.11,1.41,1.43,0.64,22.34
2016-01-25,1.03,1.37,1.22,0.69,24.15
2016-01-26,0.88,1.02,1.23,0.62,22.5
2016-01-27,0.95,1.17,1.1,0.71,23.11
2016-01-28,0.87,1.0,1.19,0.62,22.42
2016-01-29,0.91,1.11,1.13,0.58,20.2
2016-02-01,1.02,1.35,1.21,0.63,19.98
2016-02-02,1.03,0.81,2.19,0.76,21.98
2016-02-03,0.85,0.74,1.12,0.82,21.65
2016-02-04,0.94,1.05,1.09,0.75,21.84
2016-02-05,0.97,0.81,1.44,0.92,23.38
2016-02-08,1.16,1.04,1.76,0.93,26.0
2016-02-09,0.92,0.91,1.18,0.76,26.54
2016-02-10,1.09,1.17,1.55,0.78,26.29
2016-02-11,0.96,0.94,1.0,0.96,28.14
2016-02-12,0.92,1.05,0.99,0.71,25.4
2016-02-16,0.95,1.01,1.07,0.8,24.11
2016-02-17,1.12,1.31,1.49,0.68,22.31
2016-02-18,1.07,1.32,1.09,0.75,21.64
2016-02-19,1.06,1.29,1.14,0.87,20.53
2016-02-22,0.94,1.01,1.55,0.58,19.38
2016-02-23,1.12,1.29,1.62,0.71,20.98
2016-02-24,1.05,1.14,1.44,0.71,20.72
2016-02-25,0.93,1.06,1.23,0.62,19.11
2016-02-26,1.0,1.34,1.07,0.64,19.81
2016-02-29,1.21,1.35,2.07,0.6,20.55
2016-03-01,0.89,0.92,1.15,0.68,17.7
2016-03-02,0.8,0.75,1.37,0.64,17.09
2016-03-03,0.77,0.79,1.13,0.55,16.7
2016-03-04,0.84,0.88,1.12,0.59,16.86
2016-03-07,0.85,0.98,0.96,0.67,17.35
2016-03-08,0.98,0.86,1.57,0.9,18.67
2016-03-09,0.92,0.98,1.31,0.68,18.34
2016-03-10,0.99,1.09,1.16,0.74,18.05
2016-03-11,1.01,1.06,1.62,0.6,16.5
2016-03-14,0.91,0.94,1.27,0.69,16.92
2016-03-15,0.9,0.82,1.22,0.85,16.84
2016-03-16,0.9,0.91,1.17,0.71,14.99
2016-03-17,0.68,0.7,0.69,0.63,14.44
2016-03-18,0.78,1.0,0.88,0.55,14.02
2016-03-21,0.89,1.01,0.92,0.71,13.79
2016-03-22,1.07,1.12,1.33,0.88,14.17
2016-03-23,1.04,1.01,1.47,0.84,14.94
2016-03-24,1.06,1.1,1.5,0.82,14.74
2016-03-28,0.78,0.75,1.28,0.66,15.24
2016-03-29,0.97,1.03,1.5,0.61,13.82
2016-03-30,1.13,0.83,3.41,0.62,13.56
2016-03-31,1.15,1.05,2.14,0.68,13.95
2016-04-01,0.96,1.08,1.32,0.63,13.1
2016-04-04,0.97,1.04,1.68,0.65,14.12
2016-04-05,1.13,1.32,1.66,0.69,15.42
2016-04-06,0.99,1.02,1.8,0.61,14.09
2016-04-07,1.02,0.98,1.83,0.68,16.16
2016-04-08,1.0,1.29,0.98,0.75,15.36
2016-04-11,0.87,1.1,0.87,0.65,16.26
2016-04-12,0.93,0.89,1.42,0.72,14.85
2016-04-13,0.61,0.59,0.68,0.61,13.84
2016-04-14,0.86,0.97,0.94,0.68,13.72
2016-04-15,0.8,0.96,0.94,0.63,13.62
2016-04-18,0.98,1.37,1.02,0.69,13.35
2016-04-19,0.62,0.51,0.88,0.67,13.24
2016-04-20,0.88,0.98,0.98,0.68,13.28
2016-04-21,1.17,1.34,1.53,0.85,13.95
2016-04-22,0.98,1.39,1.32,0.61,13.22
2016-04-25,0.76,0.64,1.36,0.7,14.08
2016-04-26,0.8,1.16,1.08,0.53,13.96
2016-04-27,1.02,1.72,1.63,0.55,13.77
2016-04-28,1.0,1.16,1.35,0.77,15.22
2016-04-29,1.16,1.4,1.27,0.86,15.7
2016-05-02,1.08,1.15,1.76,0.74,14.68
2016-05-03,1.1,1.3,1.45,0.77,15.6
2016-05-04,1.09,1.13,1.58,0.8,16.05
2016-05-05,1.2,1.6,1.52,0.8,15.91
2016-05-06,1.19,1.23,1.61,0.92,14.72
2016-05-09,1.14,1.37,1.39,0.86,14.57
2016-05-10,1.07,1.03,1.42,0.91,13.63
2016-05-11,0.93,0.83,1.53,0.8,14.69
2016-05-12,1.28,1.43,1.82,0.8,14.41
2016-05-13,1.15,1.22,1.56,0.84,15.04
2016-05-16,0.77,0.81,1.05,0.6,14.68
2016-05-17,1.21,1.15,2.18,0.81,15.57
2016-05-18,1.02,0.96,1.65,0.75,15.95
2016-05-19,1.37,1.48,2.18,0.8,16.33
2016-05-20,1.04,1.22,1.31,0.78,15.2
2016-05-23,1.01,1.57,1.04,0.65,15.82
2016-05-24,1.01,1.26,1.18,0.6,14.42
2016-05-25,0.97,0.93,1.71,0.62,13.9
2016-05-26,0.93,1.28,1.17,0.55,13.43
2016-05-27,0.9,1.22,1.04,0.51,13.12
2016-05-31,0.93,0.98,1.51,0.58,14.19
2016-06-01,1.04,1.36,1.42,0.55,14.2
2016-06-02,0.91,1.02,1.12,0.69,13.63
2016-06-03,0.88,1.03,1.04,0.59,13.47
2016-06-06,0.74,0.78,0.83,0.59,13.65
2016-06-07,0.85,0.87,1.32,0.61,14.05
2016-06-08,0.86,0.91,1.17,0.59,14.08
2016-06-09,0.94,0.95,1.3,0.72,14.64
2016-06-10,1.09,1.12,1.4,0.81,17.03
2016-06-13,0.92,0.8,1.64,0.75,20.97
2016-06-14,1.03,0.94,1.64,0.79,20.5
2016-06-15,1.17,1.62,1.14,0.68,20.14
2016-06-16,1.39,1.74,1.6,0.77,19.37
2016-06-17,1.11,1.73,1.07,0.63,19.41
2016-06-20,0.99,1.11,1.51,0.6,18.37
2016-06-21,1.01,1.55,0.77,0.64,18.48
2016-06-22,1.04,1.28,0.95,0.77,21.17
2016-06-23,1.28,1.62,1.55,0.61,17.25
2016-06-24,1.24,1.31,1.34,1.01,25.76
2016-06-27,1.29,1.24,2.1,0.81,23.85
2016-06-28,1.14,1.31,1.61,0.59,18.75
2016-06-29,1.17,1.39,1.46,0.58,16.64
2016-06-30,1.23,1.27,1.98,0.65,15.63
2016-07-01,0.92,1.05,1.15,0.57,14.77
2016-07-05,1.24,1.55,1.49,0.73,15.58
2016-07-06,1.01,1.28,0.95,0.76,14.96
2016-07-07,0.86,1.12,0.82,0.6,14.76
2016-07-08,0.73,1.01,0.59,0.52,13.2
2016-07-11,0.76,0.94,0.71,0.58,13.54
2016-07-12,0.79,1.05,0.69,0.59,13.55
2016-07-13,0.89,1.0,1.23,0.56,13.04
2016-07-14,0.62,0.72,0.54,0.53,12.82
2016-07-15,0.85,1.09,1.0,0.52,12.67
2016-07-18,0.92,1.06,1.17,0.69,12.44
2016-07-19,0.92,1.0,1.48,0.67,11.97
2016-07-20,0.79,1.02,0.73,0.57,11.77
2016-07-21,0.95,1.04,1.61,0.61,12.74
2016-07-22,0.82,1.2,0.72,0.59,12.02
2016-07-25,0.91,0.89,1.55,0.71,12.87
2016-07-26,0.92,0.92,1.29,0.76,13.05
2016-07-27,0.92,1.08,1.27,0.66,12.83
2016-07-28,0.9,1.23,0.92,0.62,12.72
2016-07-29,1.2,1.62,1.61,0.62,11.87
2016-08-01,1.35,1.84,2.09,0.72,12.44
2016-08-02,1.15,1.04,2.25,0.72,13.37
2016-08-03,0.94,1.34,1.2,0.59,12.86
2016-08-04,0.93,1.07,1.37,0.65,12.42
2016-08-05,0.92,1.23,1.04,0.52,11.39
2016-08-08,0.98,1.41,0.97,0.58,11.5
2016-08-09,0.91,1.08,1.19,0.61,11.66
2016-08-10,0.87,0.87,1.61,0.62,12.05
2016-08-11,0.95,1.07,1.45,0.61,11.68
2016-08-12,0.76,0.81,1.12,0.55,11.55
2016-08-15,0.78,0.88,1.29,0.51,11.81
2016-08-16,1.03,1.09,1.66,0.7,12.64
2016-08-17,0.9,1.01,1.33,0.59,12.19
2016-08-18,0.86,1.16,1.08,0.54,11.43
2016-08-19,0.84,1.32,0.71,0.6,11.34
2016-08-22,0.9,1.0,1.4,0.63,12.27
2016-08-23,0.86,0.95,1.36,0.56,12.38
2016-08-24,0.93,0.92,1.45,0.68,13.45
2016-08-25,1.15,1.6,1.2,0.75,13.63
2016-08-26,1.04,1.09,1.42,0.73,13.65
2016-08-29,0.93,1.19,1.22,0.6,12.94
2016-08-30,0.97,1.24,1.19,0.63,13.12
2016-08-31,1.2,1.76,1.26,0.7,13.42
2016-09-01,1.01,1.31,1.13,0.7,13.48
2016-09-02,0.96,1.28,1.01,0.61,11.98
2016-09-06,0.87,1.2,1.09,0.5,12.02
2016-09-07,0.89,1.1,1.15,0.57,11.94
2016-09-08,0.97,1.34,1.23,0.61,12.51
2016-09-09,1.18,1.28,1.55,0.78,17.5
2016-09-12,1.0,0.97,1.57,0.64,15.16
2016-09-13,0.98,0.77,1.92,0.75,17.85
2016-09-14,1.09,0.98,2.71,0.55,18.14
2016-09-15,0.84,0.83,1.17,0.7,16.3
2016-09-16,1.0,1.24,1.28,0.65,15.37
2016-09-19,0.79,0.92,1.11,0.56,15.53
2016-09-20,0.98,0.85,1.73,0.66,15.92
2016-09-21,1.0,1.08,1.35,0.63,13.3
2016-09-22,0.97,1.07,1.38,0.57,12.02
2016-09-23,1.05,1.26,1.52,0.65,12.29
2016-09-26,1.15,1.32,1.96,0.73,14.5
2016-09-27,0.99,1.17,1.56,0.62,13.1
2016-09-28,0.9,1.05,1.12,0.65,12.39
2016-09-29,1.04,1.11,1.42,0.74,14.02
2016-09-30,1.01,1.37,1.38,0.61,13.29
2016-10-03,1.06,1.28,1.34,0.64,13.57
2016-10-04,0.9,1.11,1.3,0.51,13.63
2016-10-05,0.77,1.01,0.78,0.58,12.99
2016-10-06,1.0,1.01,1.7,0.71,12.84
2016-10-07,1.18,1.32,1.69,0.68,13.48
2016-10-10,0.93,1.15,1.15,0.61,13.38
2016-10-11,1.12,1.0,1.95,0.75,15.36
2016-10-12,1.06,1.12,1.85,0.64,15.91
2016-10-13,0.97,0.78,2.08,0.71,16.69
2016-10-14,0.94,0.91,1.44,0.68,16.12
2016-10-17,0.97,1.12,1.62,0.62,16.21
2016-10-18,0.97,0.91,1.89,0.69,15.28
2016-10-19,0.95,1.1,1.58,0.59,14.41
2016-10-20,0.99,1.19,2.01,0.53,13.75
2016-10-21,0.97,1.22,1.84,0.56,13.34
2016-10-24,0.93,1.31,1.35,0.59,13.02
2016-10-25,0.97,1.13,1.42,0.69,13.46
2016-10-26,0.9,0.93,1.3,0.73,14.24
2016-10-27,0.84,0.96,1.42,0.55,15.36
2016-10-28,1.11,1.18,1.5,0.78,16.19
2016-10-31,1.06,1.17,1.35,0.75,17.06
2016-11-01,1.43,1.42,2.23,0.86,18.56
2016-11-02,1.31,1.32,1.85,0.99,19.32
2016-11-03,1.19,1.17,1.97,0.74,22.08
2016-11-04,1.37,1.63,1.99,0.7,22.51
2016-11-07,1.22,1.06,2.32,0.68,18.71
2016-11-08,1.48,1.41,2.7,0.69,18.74
2016-11-09,1.07,1.15,1.53,0.61,14.38
2016-11-10,0.89,0.97,1.29,0.6,14.74
2016-11-11,1.07,1.42,1.66,0.53,14.17
2016-11-14,0.91,1.07,1.34,0.57,14.48
2016-11-15,0.91,1.26,1.01,0.51,13.37
2016-11-16,1.02,0.97,1.84,0.63,13.72
2016-11-17,0.87,0.98,1.07,0.65,13.35
2016-11-18,0.94,1.09,1.24,0.68,12.85
2016-11-21,0.84,0.99,1.04,0.57,12.42
2016-11-22,1.0,1.21,1.34,0.63,12.41
2016-11-23,0.96,1.14,1.28,0.6,12.43
2016-11-25,0.8,0.86,0.89,0.61,12.34
2016-11-28,0.92,1.13,1.28,0.57,13.15
2016-11-29,0.96,1.23,1.26,0.62,12.9
2016-11-30,0.9,0.99,1.5,0.54,13.33
2016-12-01,0.95,0.99,1.37,0.66,14.07
2016-12-02,0.92,1.0,1.26,0.67,14.12
2016-12-05,0.86,0.93,1.16,0.63,12.14
2016-12-06,0.83,0.9,1.26,0.58,11.79
2016-12-07,0.84,1.03,1.1,0.46,12.22
2016-12-08,0.75,0.85,0.89,0.5,12.64
2016-12-09,0.82,0.96,1.03,0.53,11.75
2016-12-12,0.8,1.02,0.82,0.57,12.64
2016-12-13,0.6,0.64,0.6,0.54,12.72
2016-12-14,0.9,0.96,1.3,0.58,13.19
2016-12-15,0.85,1.18,0.79,0.59,12.79
2016-12-16,0.91,1.01,1.47,0.62,12.2
2016-12-19,1.17,1.36,1.9,0.71,11.71
2016-12-20,0.94,1.08,1.28,0.63,11.45
2016-12-21,0.92,1.09,0.77,0.77,11.27
2016-12-22,0.89,0.82,1.68,0.67,11.43
2016-12-23,0.86,0.94,1.17,0.66,11.44
2016-12-27,1.02,1.12,1.99,0.62,11.99
2016-12-28,0.91,0.87,1.62,0.61,12.95
2016-12-29,0.94,1.27,1.05,0.62,13.37
2016-12-30,1.09,1.15,1.51,0.76,14.04
2017-01-03,0.98,1.1,1.25,0.69,12.85
2017-01-04,0.87,0.94,1.13,0.64,11.85
2017-01-05,1.16,1.16,1.98,0.69,11.67
2017-01-06,0.97,1.02,1.43,0.68,11.32
2017-01-09,1.0,1.22,1.52,0.62,11.56
2017-01-10,0.89,0.8,1.89,0.64,11.49
2017-01-11,0.84,0.83,1.25,0.63,11.26
2017-01-12,1.07,1.19,1.5,0.68,11.54
2017-01-13,0.92,0.86,1.72,0.63,11.23
2017-01-17,0.95,1.01,1.5,0.65,11.87
2017-01-18,1.07,1.04,2.17,0.67,12.48
2017-01-19,0.94,1.05,1.93,0.56,12.78
2017-01-20,1.0,1.43,1.07,0.7,11.54
2017-01-23,0.95,0.95,1.64,0.72,11.77
2017-01-24,0.76,0.68,1.23,0.65,11.07
2017-01-25,0.72,0.88,0.62,0.61,10.81
2017-01-26,0.87,0.83,1.53,0.65,10.63
2017-01-27,1.0,1.01,1.72,0.73,10.58
2017-01-30,1.1,1.0,1.96,0.82,11.88
2017-01-31,1.03,1.08,1.78,0.7,11.99
2017-02-01,0.91,0.86,1.71,0.71,11.81
2017-02-02,0.86,0.95,1.31,0.64,11.93
2017-02-03,0.76,1.32,0.44,0.68,10.97
2017-02-06,1.05,1.17,1.43,0.75,11.37
2017-02-07,1.1,0.88,2.91,0.7,11.29
2017-02-08,0.97,0.94,1.92,0.69,11.45
2017-02-09,0.93,0.96,1.84,0.58,10.88
2017-02-10,0.98,0.97,1.57,0.7,10.85
2017-02-13,0.66,0.82,0.5,0.61,11.07
2017-02-14,0.7,0.72,1.01,0.53,10.74
2017-02-15,0.84,0.91,1.04,0.58,11.97
2017-02-16,0.89,0.86,1.71,0.54,11.76
2017-02-17,0.93,1.05,1.44,0.59,11.49
2017-02-21,0.82,0.83,1.17,0.61,11.57
2017-02-22,0.89,0.97,1.42,0.6,11.74
2017-02-23,0.83,0.77,1.52,0.62,11.71
2017-02-24,0.83,0.75,1.24,0.72,11.47
2017-02-27,0.83,1.06,0.78,0.63,12.09
2017-02-28,1.19,1.25,2.13,0.7,12.92
2017-03-01,0.87,1.0,1.23,0.53,12.54
2017-03-02,1.02,1.52,1.35,0.56,11.81
2017-03-03,0.94,1.28,0.87,0.7,10.96
2017-03-06,0.9,0.98,1.33,0.67,11.24
2017-03-07,0.84,0.95,1.33,0.54,11.45
2017-03-08,0.98,1.18,1.32,0.62,11.86
2017-03-09,1.12,1.25,1.64,0.72,12.3
2017-03-10,0.88,1.05,1.12,0.57,11.66
2017-03-13,0.94,1.11,1.08,0.7,11.35
2017-03-14,0.93,1.07,0.98,0.73,12.3
2017-03-15,0.71,0.74,0.77,0.61,11.63
2017-03-16,0.91,1.3,0.86,0.57,11.21
2017-03-17,0.96,1.21,1.21,0.61,11.28
2017-03-20,1.06,1.35,1.59,0.64,11.34
2017-03-21,1.01,0.9,1.69,0.79,12.47
2017-03-22,0.99,1.01,1.24,0.73,12.81
2017-03-23,1.13,1.25,1.67,0.67,13.12
2017-03-24,1.21,1.31,1.99,0.69,12.96
2017-03-27,1.09,1.19,1.75,0.58,12.5
2017-03-28,0.87,0.92,1.26,0.6,11.53
2017-03-29,0.83,1.05,1.01,0.54,11.42
2017-03-30,0.94,1.11,1.28,0.58,11.54
2017-03-31,1.19,1.59,1.89,0.56,12.37
2017-04-03,0.98,1.23,1.08,0.67,12.38
2017-04-04,1.12,0.91,2.65,0.62,11.79
2017-04-05,0.92,0.93,1.41,0.61,12.89
2017-04-06,0.9,0.98,1.12,0.66,12.39
2017-04-07,0.95,1.1,1.01,0.67,12.87
2017-04-10,1.05,0.91,1.81,0.62,14.05
2017-04-11,0.91,0.84,1.2,0.79,15.07
2017-04-12,0.95,1.09,1.02,0.69,15.77
2017-04-13,0.98,0.88,1.3,0.96,15.96
2017-04-17,0.85,0.82,1.33,0.63,14.66
2017-04-18,0.65,0.55,1.01,0.62,14.42
2017-04-19,0.74,0.51,2.0,0.7,14.93
2017-04-20,0.9,0.87,1.38,0.68,14.15
2017-04-21,1.04,1.05,1.67,0.67,14.63
2017-04-24,1.05,1.13,1.77,0.61,10.84
2017-04-25,0.83,0.98,0.89,0.61,10.76
2017-04-26,0.79,0.97,0.76,0.63,10.85
2017-04-27,0.92,0.95,1.2,0.72,10.36
2017-04-28,0.96,1.13,1.31,0.68,10.82
2017-05-01,0.85,0.97,1.1,0.62,10.11
2017-05-02,0.75,0.73,1.29,0.61,10.59
2017-05-03,1.09,1.4,1.48,0.69,10.68
2017-05-04,0.91,0.87,1.2,0.77,10.46
2017-05-05,1.0,1.11,1.49,0.64,10.57
2017-05-08,0.85,1.06,0.97,0.6,9.77
2017-05-09,0.74,0.63,1.43,0.63,9.96
2017-05-10,0.94,1.12,1.56,0.62,10.21
2017-05-11,0.91,1.1,1.08,0.65,10.6
2017-05-12,0.85,0.97,1.25,0.57,10.4
2017-05-15,0.75,0.95,0.79,0.55,10.42
2017-05-16,0.79,0.87,1.32,0.54,10.65
2017-05-17,1.09,1.01,1.84,0.73,15.59
2017-05-18,1.13,1.14,1.81,0.7,14.66
2017-05-19,0.99,1.16,1.47,0.62,12.04
2017-05-22,0.86,1.19,1.06,0.54,10.93
2017-05-23,0.9,0.92,1.7,0.6,10.72
2017-05-24,0.93,0.98,1.73,0.62,10.02
2017-05-25,0.86,0.93,1.22,0.59,9.99
2017-05-26,0.91,1.12,1.12,0.64,9.81
2017-05-30,0.94,1.38,0.87,0.68,10.38
2017-05-31,1.01,1.08,1.68,0.63,10.41
2017-06-01,1.0,1.29,1.14,0.66,9.89
2017-06-02,0.82,0.94,0.93,0.6,9.75
2017-06-05,0.74,0.92,1.08,0.51,10.07
2017-06-06,0.77,1.03,0.76,0.59,10.45
2017-06-07,0.9,1.26,1.0,0.58,10.39
2017-06-08,0.7,0.76,0.97,0.55,10.16
2017-06-09,1.06,1.17,1.59,0.72,10.7
2017-06-12,0.96,1.08,1.37,0.68,11.46
2017-06-13,0.97,1.19,1.22,0.64,10.42
2017-06-14,0.84,0.94,0.9,0.67,10.64
2017-06-15,0.98,1.24,0.92,0.8,10.9
2017-06-16,1.09,1.25,1.79,0.67,10.38
2017-06-19,0.8,0.8,1.27,0.58,10.37
2017-06-20,0.83,0.71,1.32,0.72,10.86
2017-06-21,0.89,0.98,1.42,0.59,10.75
2017-06-22,0.8,1.13,1.16,0.5,10.48
2017-06-23,0.96,1.27,1.52,0.58,10.02
2017-06-26,0.81,0.86,1.07,0.64,9.9
2017-06-27,0.77,0.73,1.22,0.6,11.06
2017-06-28,0.95,1.16,1.09,0.68,10.03
2017-06-29,0.98,1.15,1.15,0.69,11.44
2017-06-30,1.13,1.63,1.36,0.67,11.18
2017-07-03,0.96,1.36,1.29,0.55,11.22
2017-07-05,0.92,0.97,1.39,0.61,11.07
2017-07-06,1.12,1.34,1.51,0.65,12.54
2017-07-07,0.93,1.03,1.24,0.66,11.19
2017-07-10,0.91,1.02,1.3,0.64,11.11
2017-07-11,1.06,1.32,1.28,0.69,10.89
2017-07-12,0.71,0.53,1.54,0.6,10.3
2017-07-13,0.87,1.02,1.2,0.62,9.9
2017-07-14,0.84,0.99,1.1,0.53,9.51
2017-07-17,0.99,1.2,1.35,0.63,9.82
2017-07-18,0.87,0.84,1.61,0.62,9.89
2017-07-19,0.77,0.77,1.23,0.56,9.79
2017-07-20,0.74,0.75,1.15,0.53,9.58
2017-07-21,0.74,0.67,1.42,0.56,9.36
2017-07-24,0.82,0.88,1.05,0.68,9.43
2017-07-25,0.8,0.82,1.27,0.61,9.43
2017-07-26,0.74,0.74,0.9,0.65,9.6
2017-07-27,0.94,0.89,1.53,0.71,10.11
2017-07-28,0.83,0.84,1.29,0.63,10.29
2017-07-31,0.92,1.14,1.26,0.62,10.26
2017-08-01,0.88,0.9,1.44,0.64,10.09
2017-08-02,0.97,0.88,1.72,0.75,10.28
2017-08-03,1.01,1.07,1.64,0.71,10.44
2017-08-04,1.0,1.28,1.2,0.66,10.03
2017-08-07,0.93,0.87,1.53,0.77,9.93
2017-08-08,0.93,0.96,1.26,0.67,10.96
2017-08-09,1.06,1.05,1.35,0.83,11.11
2017-08-10,0.93,0.69,1.71,0.88,16.04
2017-08-11,0.97,0.8,1.35,0.94,15.51
2017-08-14,0.85,0.86,1.17,0.59,12.33
2017-08-15,0.95,0.92,1.66,0.68,12.04
2017-08-16,0.96,0.93,1.85,0.62,11.74
2017-08-17,1.07,0.96,1.62,0.78,15.55
2017-08-18,1.11,1.04,1.57,0.82,14.26
2017-08-21,0.99,1.35,1.12,0.57,13.19
2017-08-22,1.02,1.18,1.56,0.55,11.35
2017-08-23,0.94,0.93,1.98,0.58,12.25
2017-08-24,1.09,1.22,1.71,0.69,12.23
2017-08-25,1.0,1.2,1.18,0.69,11.28
2017-08-28,0.93,1.14,1.33,0.55,11.32
2017-08-29,0.77,0.67,1.5,0.61,11.7
2017-08-30,0.83,0.88,1.11,0.57,11.22
2017-08-31,1.06,1.24,1.42,0.57,10.59
2017-09-01,0.83,1.0,0.97,0.56,10.13
2017-09-05,1.17,1.2,1.83,0.67,12.23
2017-09-06,0.95,0.98,1.55,0.56,11.63
2017-09-07,1.13,2.08,1.05,0.55,11.55
2017-09-08,1.09,1.1,1.84,0.73,12.12
2017-09-11,0.93,1.15,0.93,0.65,10.73
2017-09-12,0.84,0.98,1.01,0.58,10.58
2017-09-13,0.81,1.06,0.85,0.55,10.5
2017-09-14,0.79,0.9,0.94,0.56,10.44
2017-09-15,1.08,1.39,1.57,0.63,10.17
2017-09-18,0.92,0.93,1.58,0.61,10.15
2017-09-19,0.76,0.72,1.25,0.67,10.18
2017-09-20,0.88,0.97,1.15,0.61,9.78
2017-09-21,0.84,0.87,1.2,0.66,9.67
2017-09-22,0.98,0.96,1.53,0.77,9.59
2017-09-25,0.7,0.59,1.58,0.64,10.21
2017-09-26,0.94,1.09,1.2,0.69,10.17
2017-09-27,0.83,1.04,0.82,0.61,9.87
2017-09-28,0.73,0.95,0.75,0.52,9.55
2017-09-29,1.05,1.36,1.29,0.59,9.51
2017-10-02,0.93,1.04,1.19,0.61,9.45
2017-10-03,0.72,0.72,0.78,0.66,9.51
2017-10-04,0.83,0.9,1.11,0.58,9.63
2017-10-05,0.84,0.87,0.96,0.69,9.19
2017-10-06,0.87,0.85,1.2,0.7,9.65
2017-10-09,0.98,1.11,1.31,0.73,10.33
2017-10-10,0.73,0.65,1.52,0.54,10.08
2017-10-11,0.9,0.91,1.57,0.62,9.85
2017-10-12,1.05,1.24,1.39,0.7,9.91
2017-10-13,0.85,0.86,1.32,0.65,9.61
2017-10-16,1.17,1.01,3.1,0.7,9.91
2017-10-17,0.82,0.81,1.43,0.66,10.31
2017-10-18,0.95,0.99,1.35,0.72,10.07
2017-10-19,0.97,1.08,1.41,0.7,10.05
2017-10-20,0.81,1.05,0.83,0.6,9.97
2017-10-23,0.98,1.13,1.33,0.65,11.07
2017-10-24,0.78,0.91,0.98,0.63,11.16
2017-10-25,1.16,1.24,1.92,0.71,11.23
2017-10-26,0.87,1.28,1.09,0.61,11.3
2017-10-27,0.88,1.21,1.31,0.55,9.8
2017-10-30,0.94,1.21,1.06,0.69,10.5
2017-10-31,0.87,1.09,1.41,0.57,10.18
2017-11-01,0.95,1.14,1.1,0.71,10.2
2017-11-02,0.87,0.94,1.59,0.63,9.93
2017-11-03,0.94,1.23,1.14,0.6,9.14
2017-11-06,0.92,1.14,1.35,0.61,9.4
2017-11-07,1.02,1.07,1.78,0.64,9.89
2017-11-08,0.97,1.19,1.24,0.68,9.78
2017-11-09,1.1,1.04,2.24,0.64,10.5
2017-11-10,1.18,1.41,2.0,0.66,11.29
2017-11-13,0.9,1.04,1.07,0.69,11.5
2017-11-14,0.9,0.98,1.24,0.62,11.59
2017-11-15,1.04,1.13,1.28,0.74,13.13
